Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
ARWR	Arrowhead Research Corporation	7	269760393	n/a	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/arwr
ARTNA	Artesian Resources Corporation	22.51	197708188.77	n/a	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/artna
ARTC	ArthroCare Corporation	35.58	1009683796.26	n/a	1996	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/artc
ARTW	Art&#39;s-Way Manufacturing Co., Inc.	6.0599	24497460.8648	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/artw
ARUN	Aruba Networks, Inc.	18.64	2052115457.84	n/a	2007	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/arun
ASBB	ASB Bancorp, Inc.	17.1	90353373.3	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/asbb
ASNA	Ascena Retail Group, Inc.	19.85	3167830216.4	n/a	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/asna
ASCMA	Ascent Capital Group, Inc.	83.31	1177371160.41	n/a	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/ascma
ASTI	Ascent Solar Technologies, Inc.	0.88	47639336.8	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/asti
APWC	Asia Pacific Wire & Cable Corporation Limited	3.425	47332366.325	n/a	n/a	Basic Industries	Telecommunications Equipment	http://www.nasdaq.com/symbol/apwc
ASIA	AsiaInfo-Linkage, Inc.	11.66	849740782.88	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/asia
ASMI	ASM International N.V.	32.96	2082182080	n/a	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/asmi
ASML	ASML Holding N.V.	90.54	40133065791.42	n/a	1995	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/asml
AZPN	Aspen Technology, Inc.	38.27	3559202115.89	n/a	1994	Technology	EDP Services	http://www.nasdaq.com/symbol/azpn
ASBC	Associated Banc-Corp	16.46	2675228393.44	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/asbc
ASBCW	Associated Banc-Corp	1.99	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/asbcw
ASFI	Asta Funding, Inc.	8.45	109571479.55	n/a	1995	Finance	Finance Companies	http://www.nasdaq.com/symbol/asfi
ATEA	Astea International, Inc.	2.83	10152056.17	n/a	1995	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/atea
ASTE	Astec Industries, Inc.	33.79	772174486.4	n/a	1986	Capital Goods	Construction/Ag Equipment/Trucks	http://www.nasdaq.com/symbol/aste
ALOT	Astro-Med, Inc.	12.66	94507039.26	n/a	1983	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/alot
ATRO	Astronics Corporation	47.64	722538157.92	n/a	1972	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/atro
ASTC	Astrotech Corporation	1.4	27281417.8	n/a	n/a	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/astc
ASUR	Asure Software Inc	4.99	29585590.24	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/asur
ATAI	ATA Inc.	4.13	93544500	n/a	2008	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/atai
ATHN	athenahealth, Inc.	141.6	5265904768.8	n/a	1991	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/athn
AFCB	Athens Bancshares Corporation	18.2201	38964339.7736	n/a	2010	Finance	Savings Institutions	http://www.nasdaq.com/symbol/afcb
ATHX	Athersys, Inc.	1.67	100574430.7	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/athx
AAME	Atlantic American Corporation	4.04	86090622.4	n/a	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/aame
ACFC	Atlantic Coast Federal Corporation	3.8	9990431.8	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/acfc
ATNI	Atlantic Tele-Network, Inc.	54.75	861651339	n/a	1991	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/atni
ATLC	Atlanticus Holdings Corporation	3.47	53592692.6	n/a	1995	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/atlc
AAWW	Atlas Air Worldwide Holdings	38.37	968536499.25	n/a	n/a	Transportation	Transportation Services	http://www.nasdaq.com/symbol/aaww
AFH	Atlas Financial Holdings, Inc.	13	109337813	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/afh
ATML	Atmel Corporation	7.07	3022965826.72	n/a	1991	Technology	Semiconductors	http://www.nasdaq.com/symbol/atml
ATMI	ATMI Inc.	28.99	923085142.98	n/a	1993	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/atmi
ATOS	Atossa Genetics Inc.	2	31160148	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/atos
ATRC	AtriCure, Inc.	14.01	294481934.1	n/a	1979	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/atrc
ATRI	ATRION Corporation	270.5	541731432	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/atri
ATTU	Attunity Ltd.	9.03	99728132.7	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/attu
AUBN	Auburn National Bancorporation, Inc.	24.72	90057876.96	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/aubn
ADNC	Audience, Inc.	10	214245180	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/adnc
AUDC	AudioCodes Ltd.	6.03	230029907.4	n/a	1999	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/audc
ADAT	Authentidate Holding Corp.	1.25	44200283.75	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/adat
ABTL	Autobytel Inc.	8.15	72562375.85	n/a	1999	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/abtl
ADSK	Autodesk, Inc.	42.02	9370460000	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/adsk
ADP	Automatic Data Processing, Inc.	75.83	36506487854.51	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/adp
AMAP	AutoNavi Holdings Limited	15.43	1066906809.95	n/a	2010	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/amap
AUXL	Auxilium Pharmaceuticals, Inc.	17.87	882518009.37	n/a	2004	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/auxl
AVGO	Avago Technologies Limited	45.37	11228795021.73	n/a	2000	Technology	Semiconductors	http://www.nasdaq.com/symbol/avgo
AVNR	Avanir Pharmaceuticals, Inc.	4.12	599332811.48	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/avnr
AVEO	AVEO Pharmaceuticals, Inc.	2.05	106945570.55	n/a	2010	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/aveo
AVNW	Aviat Networks, Inc.	2.05	127878259.95	n/a	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/avnw
AVID	Avid Technology, Inc.	7.5	291939352.5	n/a	1993	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/avid
CAR	Avis Budget Group, Inc.	31.24	3349286041.64	n/a	n/a	Consumer Services	Rental/Leasing Companies	http://www.nasdaq.com/symbol/car
AWRE	Aware, Inc.	5.27	118948084.38	n/a	1996	Technology	Semiconductors	http://www.nasdaq.com/symbol/awre
ACLS	Axcelis Technologies, Inc.	2.26	246039309.26	n/a	2000	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/acls
AXGN	AxoGen, Inc.	4.32	74905650.72	n/a	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/axgn
AXTI	AXT Inc	2.46	80214260.58	n/a	1998	Technology	Semiconductors	http://www.nasdaq.com/symbol/axti
BCOM	B Communications Ltd.	20.936	625757046.12	n/a	n/a	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/bcom
BOSC	B.O.S. Better Online Solutions	4.32	5078998.08	n/a	n/a	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/bosc
BEAV	B/E Aerospace, Inc.	82.51	8644348437.82	n/a	1990	Consumer Durables	Industrial Specialties	http://www.nasdaq.com/symbol/beav
BIDU	Baidu, Inc.	150.09	52497653204.1	n/a	2005	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/bidu
BCPC	Balchem Corporation	53.73	1605574796.94	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/bcpc
BWINA	Baldwin & Lyons, Inc.	24.13	359977275.98	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/bwina
BWINB	Baldwin & Lyons, Inc.	25.71	316107972.27	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/bwinb
BLDP	Ballard Power Systems, Inc.	1.33	145422523.19	n/a	n/a	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/bldp
BANC	Banc of California, Inc.	13.62	245395271.88	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/banc
BANCL	Banc of California, Inc.	25.53	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bancl
BANCP	Banc of California, Inc.	25.9864	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bancp
BANF	BancFirst Corporation	55	840774495	n/a	1993	Finance	Major Banks	http://www.nasdaq.com/symbol/banf
BANFP	BancFirst Corporation	27.25	27250000	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/banfp
BKMU	Bank Mutual Corporation	6.2	287880160.8	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bkmu
BOCH	Bank of Commerce Holdings (CA)	5.69	85292144.08	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/boch
BMRC	Bank of Marin Bancorp	43.12	235217142.16	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bmrc
BKSC	Bank of South Carolina Corp.	17.19	76556146.32	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bksc
BOTJ	Bank of the James Financial Group, Inc.	8.7004	29170048.59	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/botj
OZRK	Bank of the Ozarks	49.84	1766226132.16	n/a	1997	Finance	Major Banks	http://www.nasdaq.com/symbol/ozrk
BFIN	BankFinancial Corporation	9.1	192027890.6	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bfin
BANR	Banner Corporation	38.15	745594787.35	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/banr
BBSI	Barrett Business Services, Inc.	83.17	592310208.77	n/a	1993	Technology	Professional Services	http://www.nasdaq.com/symbol/bbsi
BSET	Bassett Furniture Industries, Incorporated	13.53	147810000.36	n/a	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/bset
BAXS	Baxano Surgical, Inc.	1.2	54237158.4	n/a	2001	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/baxs
BYBK	Bay Bancorp, Inc.	5.1	47743027.8	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bybk
BYLK	Baylake Corp	10.9	86769297.4	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bylk
BV	Bazaarvoice, Inc.	8.93	666394088.14	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/bv
BBCN	BBCN Bancorp, Inc.	15.05	1191929629.1	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bbcn
BCBP	BCB Bancorp, Inc. (NJ)	11.6	97138005.6	n/a	2005	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bcbp
BCSB	BCSB Bancorp, Inc.	25.56	81527914.08	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bcsb
BECN	Beacon Roofing Supply, Inc.	35.43	1732389567.03	n/a	2004	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/becn
BBGI	Beasley Broadcast Group, Inc.	8.15	51244608.3	n/a	2000	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/bbgi
BEBE	bebe stores, inc.	5.14	406382427.06	n/a	1998	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/bebe
BBBY	Bed Bath & Beyond Inc.	76	16320657924	n/a	1992	Consumer Services	Home Furnishings	http://www.nasdaq.com/symbol/bbby
BELFA	Bel Fuse Inc.	20.97	239264323.83	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/belfa
BELFB	Bel Fuse Inc.	21.26	196334548.02	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/belfb
BNCL	Beneficial Mutual Bancorp, Inc.	9.8	764544030.6	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bncl
BNFT	Benefitfocus, Inc.	48.63	1182294942.87	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/bnft
BERK	Berkshire Bancorp, Inc.	7.76	111869696.48	n/a	1972	Finance	Major Banks	http://www.nasdaq.com/symbol/berk
BGMD	BG Medicine, Inc.	0.61	17030518.63	n/a	n/a	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/bgmd
BGCP	BGC Partners, Inc.	5.63	967635024.9	n/a	n/a	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/bgcp
BGSC	BGS Acquisition Corp.	10.15	54133329.95	n/a	n/a	Finance	Business Services	http://www.nasdaq.com/symbol/bgsc
BGSCU	BGS Acquisition Corp.	10.3	54933329.9	n/a	n/a	Finance	Business Services	http://www.nasdaq.com/symbol/bgscu
BGSCW	BGS Acquisition Corp.	0.15	0	n/a	n/a	Finance	Business Services	http://www.nasdaq.com/symbol/bgscw
BGFV	Big 5 Sporting Goods Corporation	18.05	402368903.3	n/a	2002	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/bgfv
BIND	BIND Therapeutics, Inc.	11.85	186961265.7	n/a	1983	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bind
BASI	Bioanalytical Systems, Inc.	1.75	13481809.25	n/a	1997	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/basi
BCRX	BioCryst Pharmaceuticals, Inc.	5.255	309186890.03	n/a	1994	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/bcrx
BIOD	Biodel Inc.	2.45	46889810.1	n/a	2007	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/biod
BDSI	BioDelivery Sciences International, Inc.	4.82	183355296.76	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bdsi
BIOF	BioFuel Energy Corp.	1.45	9046217.95	n/a	2007	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/biof
BIIB	Biogen Idec Inc.	238.478	56331587120.54	n/a	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/biib
BIOL	Biolase, Inc.	1.94	66213078.82	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/biol
BLRX	BioLineRx Ltd.	2.6268	58460447.9448	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/blrx
BMRN	BioMarin Pharmaceutical Inc.	60.19	8559779824.83	n/a	1999	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bmrn
BRLI	Bio-Reference Laboratories, Inc.	33.2	918750671.6	n/a	n/a	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/brli
BIOS	BioScrip, Inc.	7.19	487334540.29	n/a	n/a	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/bios
BSTC	BioSpecifics Technologies Corp	19.36	122738818.4	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bstc
BSPM	Biostar Pharmaceuticals, Inc.	1.14	14074568.82	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/bspm
BOTA	Biota Pharmaceuticals, Inc.	3.85	109198805.1	n/a	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/bota
BEAT	BioTelemetry, Inc.	10.44	265751609.4	n/a	2008	n/a	n/a	http://www.nasdaq.com/symbol/beat
BDMS	Birner Dental Management Services, Inc.	19.71	36494996.58	n/a	1998	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/bdms
BJRI	BJ&#39;s Restaurants, Inc.	27.21	767178766.56	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bjri
BBOX	Black Box Corporation	24.67	396187198.91	n/a	n/a	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/bbox
BDE	Black Diamond, Inc.	12.74	406402776.78	n/a	1996	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/bde
BLKB	Blackbaud, Inc.	35.7	1634567197.2	n/a	2004	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/blkb
BBRY	BlackBerry Limited	6.66	3490904561.04	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/bbry
HAWK	Blackhawk Network Holdings, Inc.	22.8	1185054282	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/hawk
BKCC	BlackRock Kelso Capital Corporation	9.47	703066938.71	n/a	2007	n/a	n/a	http://www.nasdaq.com/symbol/bkcc
ADRA	BLDRS Asia 50 ADR Index Fund	29.42	29420000	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adra
ADRD	BLDRS Developed Markets 100 ADR Index Fund	24.5748	51607080	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adrd
ADRE	BLDRS Emerging Markets 50 ADR Index Fund	38.04	241554000	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adre
ADRU	BLDRS Europe 100 ADR Index Fund	24.25	15762500	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/adru
BLMN	Bloomin&#39; Brands, Inc.	25.37	3150633120.24	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/blmn
BCOR	Blucora, Inc.	29.23	1202815727.66	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/bcor
NILE	Blue Nile, Inc.	42.51	528354877.05	n/a	2004	Consumer Services	Consumer Specialties	http://www.nasdaq.com/symbol/nile
BLUE	bluebird bio, Inc.	20.08	476322077.52	n/a	2000	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/blue
BKEP	Blueknight Energy Partners L.P., L.L.C.	8.91	202102874.82	n/a	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/bkep
BKEPP	Blueknight Energy Partners L.P., L.L.C.	9.24	278678011.92	n/a	n/a	Energy	Natural Gas Distribution	http://www.nasdaq.com/symbol/bkepp
BPHX	BluePhoenix Solutions, Ltd.	4.2	44847873	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/bphx
BNCN	BNC Bancorp	12.89	341413691.9	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bncn
BOBE	Bob Evans Farms, Inc.	55.54	1514990961.5	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bobe
BODY	Body Central Corp.	3.2	53295500.8	n/a	1991	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/body
BOFI	BofI Holding, Inc.	67.29	927596821.98	n/a	2005	Finance	Savings Institutions	http://www.nasdaq.com/symbol/bofi
WIFI	Boingo Wireless, Inc.	6.95	247341541.45	n/a	n/a	Consumer Services	Telecommunications Equipment	http://www.nasdaq.com/symbol/wifi
BOKF	BOK Financial Corporation	62.46	4296472496.64	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bokf
BOLT	Bolt Technology Corporation	18.29	158429351.75	n/a	1981	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/bolt
BONA	Bona Film Group Limited	5.77	344026071.72	n/a	2010	Consumer Services	Movies/Entertainment	http://www.nasdaq.com/symbol/bona
BNSO	Bonso Electronics International, Inc.	1.55	8645340.45	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/bnso
BAMM	Books-A-Million, Inc.	2.4725	37982685.9325	n/a	1992	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/bamm
BPFH	Boston Private Financial Holdings, Inc.	11.33	904542616.45	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bpfh
BPFHP	Boston Private Financial Holdings, Inc.	23.37	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bpfhp
BPFHW	Boston Private Financial Holdings, Inc.	4.75	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bpfhw
EPAY	Bottomline Technologies, Inc.	33.11	1275925072.73	n/a	1999	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/epay
BDBD	Boulder Brands, Inc.	15.95	949506753.8	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/bdbd
BBRG	Bravo Brio Restaurant Group, Inc.	14.73	288797234.34	n/a	2010	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/bbrg
BBEP	BreitBurn Energy Partners, L.P.	19.32	1925814895.2	n/a	2006	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/bbep
BDGE	Bridge Bancorp, Inc.	23.3	260404877.5	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bdge
BBNK	Bridge Capital Holdings	17.53	275825083.8	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/bbnk
BLIN          	Bridgeline Digital, Inc.	0.89	15728330.09	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/blin          
BRID	Bridgford Foods Corporation	9.53	87188197.42	n/a	n/a	Consumer Non-Durables	Specialty Foods	http://www.nasdaq.com/symbol/brid
BCOV	Brightcove Inc.	15.63	442643475.6	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/bcov
BRCM	Broadcom Corporation	26.72	15176960000	n/a	1998	Technology	Semiconductors	http://www.nasdaq.com/symbol/brcm
BSFT	BroadSoft, Inc.	25.79	728303951.99	n/a	2010	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/bsft
BVSN	BroadVision, Inc.	9.92	46785368.64	n/a	1996	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/bvsn
